"station","sample_time","air_temperature_c","air_pressure_m","sea_level_pressure_m"
"F3311",2020-05-14 17:00:00,11.67,9.91399154994326,10.2781938786436
"F3311",2020-05-14 17:30:00,11.67,9.91399154994326,10.2781938786436
"F3311",2020-05-14 18:00:00,12.78,9.91255375008296,10.2767560787833
"F3311",2020-05-14 18:30:00,13.89,9.91112818681722,10.2753305155175
"F3311",2020-05-14 19:00:00,14.44,9.91042560234647,10.2746279310468
"F3311",2020-05-14 19:30:00,14.44,9.91042560234647,10.2746279310468
"F3311",2020-05-14 20:00:00,13.89,9.91112920653343,10.2753315352337
"F3311",2020-05-14 20:30:00,13.33,9.91529984584451,10.2795021745448
"F3311",2020-05-14 21:00:00,12.78,9.91600752889631,10.2802098575966
"F3311",2020-05-14 21:30:00,11.11,9.91472268646796,10.2789250151683
"F3311",2020-05-14 22:00:00,9.44,9.91691609604208,10.2811184247424
"F3311",2020-05-14 22:30:00,8.89,9.91418733545615,10.2783896641565
"F3311",2020-05-14 23:00:00,8.33,9.9183875465374,10.2825898752377
"F3311",2020-05-14 23:30:00,7.78,9.91566490424875,10.2798672329491
"F3311",2020-05-15 00:00:00,7.22,9.91296061685193,10.2771629455523
"F3311",2020-05-15 00:30:00,7.22,9.91296061685193,10.2771629455523
"F3311",2020-05-15 01:00:00,6.67,9.91369991110634,10.2779022398067
"F3311",2020-05-15 01:30:00,6.67,9.91024511257678,10.2744474412771
"F3311",2020-05-15 02:00:00,6.11,9.90063122812082,10.2648335568211
"F3311",2020-05-15 02:30:00,6.11,9.90408806608282,10.2682903947831
"F3311",2020-05-15 03:00:00,6.11,9.90754286461238,10.2717451933127
"F3311",2020-05-15 03:30:00,6.11,9.90754286461238,10.2717451933127
"F3311",2020-05-15 04:00:00,6.11,9.90754286461238,10.2717451933127
"F3311",2020-05-15 04:30:00,6.11,9.90754286461238,10.2717451933127
"F3311",2020-05-15 05:00:00,5.56,9.90828827716407,10.2724906058644
"F3311",2020-05-15 05:30:00,5.56,9.91174613484228,10.2759484635426
"F3311",2020-05-15 06:00:00,6.11,9.90754286461238,10.2717451933127
"F3311",2020-05-15 06:30:00,6.11,9.90754286461238,10.2717451933127
"F3311",2020-05-15 07:00:00,6.67,9.91715572935213,10.2813580580524
"F3311",2020-05-15 07:30:00,7.78,9.91912174221075,10.2833240709111
"F3311",2020-05-15 08:00:00,7.22,9.92678185040264,10.290984179103
"F3311",2020-05-15 08:30:00,6.67,9.93443584029725,10.2986381689976
"F3311",2020-05-15 09:00:00,6.11,9.93519348944349,10.2993958181438
"F3311",2020-05-15 09:30:00,6.11,9.94556196389705,10.3097642925974
"F3311",2020-05-15 10:00:00,5,9.95398685924868,10.318189187949
"F3311",2020-05-15 10:30:00,4.44,9.96166940119725,10.3258717298976
"F3311",2020-05-15 11:00:00,5,9.96781523081287,10.3320175595132
"F3311",2020-05-15 11:30:00,6.11,9.96629891280417,10.3305012415045
"F3311",2020-05-15 12:00:00,6.67,9.96899504247129,10.3331973711716
"F3311",2020-05-15 12:30:00,6.67,9.97590667896285,10.3401090076632
"F3311",2020-05-15 13:00:00,6.67,9.98281831545441,10.3470206441547
"F3311",2020-05-15 13:30:00,7.78,9.98131831290512,10.3455206416054
"F3311",2020-05-15 14:00:00,10,9.98180879640357,10.3460111251039
"F3311",2020-05-15 14:30:00,10.56,9.9879790992083,10.3521814279086
"F3311",2020-05-15 15:00:00,10.56,9.9879790992083,10.3521814279086
"F3311",2020-05-15 15:30:00,11.11,9.99416367804001,10.3583660067403
"F3311",2020-05-15 16:00:00,11.11,10.0010722553829,10.3652745840832
"F3311",2020-05-15 16:30:00,12.78,9.99888598382231,10.3630883125226
"F3311",2020-05-15 17:00:00,12.78,9.99888700353852,10.3630893322388
"F3311",2020-05-15 17:30:00,14.44,9.99673948119399,10.3609418098943
"F3311",2020-05-15 18:00:00,15,9.99602160098005,10.3602239296804
"F3311",2020-05-15 18:30:00,15.56,9.9987595390119,10.3629618677122
"F3311",2020-05-15 19:00:00,15.56,9.99876055872811,10.3629628874284
"F3311",2020-05-15 19:30:00,15.56,9.99876055872811,10.3629628874284
"F3311",2020-05-15 20:00:00,15,9.99947843894205,10.3636807676424
"F3311",2020-05-15 20:30:00,14.44,10.0036480585369,10.3678503872372
"F3311",2020-05-15 21:00:00,12.22,10.0099784567871,10.3741807854874
"F3311",2020-05-15 21:30:00,10.56,10.0190692268258,10.3832715555261
"F3311",2020-05-15 22:00:00,8.89,10.0247480264159,10.3889503551162
"F3311",2020-05-15 22:30:00,7.22,10.0269995598141,10.3912018885144
"F3311",2020-05-15 23:00:00,6.11,10.028511798958,10.3927141276583
"F3311",2020-05-15 23:30:00,5.56,10.0361770057309,10.4003793344312
"F3311",2020-05-16 00:00:00,5,10.0404047491499,10.4046070778502
"F3311",2020-05-16 00:30:00,5,10.0438615871119,10.4080639158122
"F3311",2020-05-16 01:00:00,4.44,10.0480934093958,10.4122957380961
"F3311",2020-05-16 01:30:00,4.44,10.0480934093958,10.4122957380961
"F3311",2020-05-16 02:00:00,4.44,10.0515502473578,10.4157525760581
"F3311",2020-05-16 02:30:00,3.89,10.0523140148013,10.4165163435016
"F3311",2020-05-16 03:00:00,3.33,10.0530961371366,10.417298465837
"F3311",2020-05-16 03:30:00,2.78,10.0538670425937,10.418069371294
"F3311",2020-05-16 04:00:00,2.78,10.0573249002719,10.4215272289722
"F3311",2020-05-16 04:30:00,2.22,10.0581131409045,10.4223154696048
"F3311",2020-05-16 05:00:00,2.22,10.0581131409045,10.4223154696048
"F3311",2020-05-16 05:30:00,2.22,10.0581131409045,10.4223154696048
"F3311",2020-05-16 06:00:00,2.22,10.0581131409045,10.4223154696048
"F3311",2020-05-16 06:30:00,2.22,10.0615720182989,10.4257743469992
"F3311",2020-05-16 07:00:00,2.78,10.0607827579501,10.4249850866504
"F3311",2020-05-16 07:30:00,5,10.0646026148839,10.4288049435842
"F3311",2020-05-16 08:00:00,5.56,10.0707402867698,10.4349426154701
"F3311",2020-05-16 08:30:00,6.67,10.0726736687096,10.4368759974099
"F3311",2020-05-16 09:00:00,7.78,10.0780710266249,10.4422733553252
"F3311",2020-05-16 09:30:00,8.89,10.0765710240756,10.4407733527759
"F3311",2020-05-16 10:00:00,10,10.0716274398751,10.4358297685754
"F3311",2020-05-16 10:30:00,11.11,10.0701519105149,10.4343542392152
"F3311",2020-05-16 11:00:00,11.11,10.0736067090445,10.4378090377448
"F3311",2020-05-16 11:30:00,11.67,10.0728643556414,10.4370666843417
"F3311",2020-05-16 12:00:00,12.78,10.0679523826435,10.4321547113438
"F3311",2020-05-16 12:30:00,13.33,10.0706872615267,10.434889590227
"F3311",2020-05-16 13:00:00,13.89,10.0665054053373,10.4307077340376
"F3311",2020-05-16 13:30:00,14.44,10.0623408843235,10.4265432130238
"F3311",2020-05-16 14:00:00,15,10.0581641267151,10.4223664554155
"F3311",2020-05-16 14:30:00,15,10.0581641267151,10.4223664554155
"F3311",2020-05-16 15:00:00,15,10.0512616676695,10.4154639963698
"F3311",2020-05-16 15:30:00,14.44,10.0519846464645,10.4161869751648
"F3311",2020-05-16 16:00:00,14.44,10.0519836267483,10.4161859554486
"F3311",2020-05-16 16:30:00,13.33,10.0534244857572,10.4176268144575
"F3311",2020-05-16 17:00:00,13.33,10.0534244857572,10.4176268144575
"F3311",2020-05-16 17:30:00,12.22,10.0548765616445,10.4190788903448
"F3311",2020-05-16 18:00:00,11.67,10.0521447419099,10.4163470706103
"F3311",2020-05-16 18:30:00,11.11,10.0528840361643,10.4170863648647
"F3311",2020-05-16 19:00:00,10.56,10.0536131332566,10.4178154619569
"F3311",2020-05-16 19:30:00,10,10.0543575260921,10.4185598547924
"F3311",2020-05-16 20:00:00,9.44,10.0551059977924,10.4193083264927
"F3311",2020-05-16 20:30:00,8.89,10.0593000905764,10.4235024192767
"F3311",2020-05-16 21:00:00,8.33,10.060054680574,10.4242570092743
"F3311",2020-05-16 21:30:00,8.33,10.0635084593874,10.4277107880877
"F3311",2020-05-16 22:00:00,8.33,10.060054680574,10.4242570092743
"F3311",2020-05-16 22:30:00,8.33,10.0600536608578,10.4242559895581
"F3311",2020-05-16 23:00:00,7.78,10.0607980536933,10.4250003823936
"F3311",2020-05-16 23:30:00,7.22,10.0581009043099,10.4223032330103
"F3311",2020-05-17 00:00:00,7.22,10.0546461057804,10.4188484344807
"F3311",2020-05-17 00:30:00,6.67,10.0553955971969,10.4195979258972
"F3311",2020-05-17 01:00:00,6.67,10.0588503957265,10.4230527244268
"F3311",2020-05-17 01:30:00,6.67,10.0588503957265,10.4230527244268
"F3311",2020-05-17 02:00:00,6.67,10.0588514154427,10.423053744143
"F3311",2020-05-17 02:30:00,6.67,10.0588503957265,10.4230527244268
"F3311",2020-05-17 03:00:00,6.67,10.0588503957265,10.4230527244268
"F3311",2020-05-17 03:30:00,6.67,10.0553955971969,10.4195979258972
"F3311",2020-05-17 04:00:00,6.67,10.0553955971969,10.4195979258972
"F3311",2020-05-17 04:30:00,6.67,10.0519397789511,10.4161421076514
"F3311",2020-05-17 05:00:00,6.67,10.0519397789511,10.4161421076514
"F3311",2020-05-17 05:30:00,6.11,10.0527055858271,10.4169079145274
"F3311",2020-05-17 06:00:00,6.11,10.0527055858271,10.4169079145274
"F3311",2020-05-17 06:30:00,6.11,10.0561624237891,10.4203647524894
"F3311",2020-05-17 07:00:00,6.11,10.0561624237891,10.4203647524894
"F3311",2020-05-17 07:30:00,6.67,10.0519397789511,10.4161421076514
"F3311",2020-05-17 08:00:00,7.22,10.0511902875346,10.4153926162349
"F3311",2020-05-17 08:30:00,7.78,10.0504305989559,10.4146329276562
"F3311",2020-05-17 09:00:00,8.33,10.0496872258367,10.413889554537
"F3311",2020-05-17 09:30:00,10,10.047447929033,10.4116502577333
"F3311",2020-05-17 10:00:00,10.56,10.0501583347271,10.4143606634274
"F3311",2020-05-17 10:30:00,11.11,10.0459754588214,10.4101777875217
"F3311",2020-05-17 11:00:00,11.67,10.0486899433804,10.4128922720807
"F3311",2020-05-17 11:30:00,11.11,10.0459754588214,10.4101777875217
"F3311",2020-05-17 12:00:00,11.11,10.0459754588214,10.4101777875217
"F3311",2020-05-17 12:30:00,11.11,10.0459744391052,10.4101767678055
"F3311",2020-05-17 13:00:00,10.56,10.0467035361975,10.4109058648978
"F3311",2020-05-17 13:30:00,10,10.0439931305034,10.4081954592037
"F3311",2020-05-17 14:00:00,10,10.047447929033,10.4116502577333
"F3311",2020-05-17 14:30:00,10.56,10.0432487376679,10.4074510663682
"F3311",2020-05-17 15:00:00,10.56,10.0432487376679,10.4074510663682
"F3311",2020-05-17 15:30:00,10.56,10.0432487376679,10.4074510663682
"F3311",2020-05-17 16:00:00,10.56,10.039796998287,10.4039993269873
"F3311",2020-05-17 16:30:00,11.67,10.0417823857537,10.405984714454
"F3311",2020-05-17 17:00:00,11.67,10.0383306463727,10.402532975073
"F3311",2020-05-17 17:30:00,11.67,10.0348768675594,10.3990791962597
"F3311",2020-05-17 18:00:00,11.11,10.0356151420976,10.3998174707979
"F3311",2020-05-17 18:30:00,10.56,10.0363421997574,10.4005445284577
"F3311",2020-05-17 19:00:00,11.11,10.0356141223813,10.3998164510817
"F3311",2020-05-17 19:30:00,11.11,10.0356141223813,10.3998164510817
"F3311",2020-05-17 20:00:00,10.56,10.0363411800412,10.4005435087415
"F3311",2020-05-17 20:30:00,10,10.0370855728767,10.401287901577
"F3311",2020-05-17 21:00:00,8.89,10.0385692599666,10.4027715886669
"F3311",2020-05-17 21:30:00,8.33,10.0358670120022,10.4000693407025
"F3311",2020-05-17 22:00:00,7.78,10.040065183651,10.4042675123513
"F3311",2020-05-17 22:30:00,7.22,10.0408238525135,10.4050261812138
"F3311",2020-05-17 23:00:00,7.22,10.0442796707592,10.4084819994595
"F3311",2020-05-17 23:30:00,6.67,10.0450281424596,10.4092304711599
"F3311",2020-05-18 00:00:00,6.67,10.0450281424596,10.4092304711599
"F3311",2020-05-18 00:30:00,6.67,10.0450281424596,10.4092304711599
"F3311",2020-05-18 01:00:00,7.78,10.040065183651,10.4042675123513
"F3311",2020-05-18 01:30:00,8.33,10.0393228302479,10.4035251589483
"F3311",2020-05-18 02:00:00,8.33,10.0393218105317,10.4035241392321
"F3311",2020-05-18 02:30:00,7.78,10.040065183651,10.4042675123513
"F3311",2020-05-18 03:00:00,7.78,10.040065183651,10.4042675123513
"F3311",2020-05-18 03:30:00,8.33,10.0393218105317,10.4035241392321
"F3311",2020-05-18 04:00:00,7.78,10.0400641639348,10.4042664926351
"F3311",2020-05-18 04:30:00,7.78,10.036608345689,10.4008106743893
"F3311",2020-05-18 05:00:00,7.78,10.0331535471594,10.3973558758597
"F3311",2020-05-18 05:30:00,7.78,10.036608345689,10.4008106743893
"F3311",2020-05-18 06:00:00,7.78,10.0400641639348,10.4042664926351
"F3311",2020-05-18 06:30:00,7.78,10.0400641639348,10.4042664926351
"F3311",2020-05-18 07:00:00,8.33,10.0393218105317,10.4035241392321
"F3311",2020-05-18 07:30:00,8.89,10.0420240584961,10.4062263871964
"F3311",2020-05-18 08:00:00,8.33,10.0496872258367,10.413889554537
"F3311",2020-05-18 08:30:00,8.33,10.0496872258367,10.413889554537
"F3311",2020-05-18 09:00:00,8.89,10.0489336555553,10.4131359842556
"F3311",2020-05-18 09:30:00,10,10.0509037472787,10.4151060759791
"F3311",2020-05-18 10:00:00,10.56,10.0501583347271,10.4143606634274
"F3311",2020-05-18 10:30:00,11.67,10.0521437221937,10.416346050894
"F3311",2020-05-18 11:00:00,11.67,10.0555995404395,10.4198018691398
"F3311",2020-05-18 11:30:00,11.67,10.0555995404395,10.4198018691398
"F3311",2020-05-18 12:00:00,11.11,10.0563398544101,10.4205421831104
"F3311",2020-05-18 12:30:00,12.22,10.0514217631149,10.4156240918152
"F3311",2020-05-18 13:00:00,13.33,10.0499707069439,10.4141730356442
"F3311",2020-05-18 13:30:00,13.89,10.049243649284,10.4134459779843
"F3311",2020-05-18 14:00:00,13.89,10.0526984478136,10.4169007765139
"F3311",2020-05-18 14:30:00,14.44,10.0519856661807,10.416187994881
"F3311",2020-05-18 15:00:00,15,10.0512637071019,10.4154660358022
"F3311",2020-05-18 15:30:00,14.44,10.0485318873673,10.4127342160677
"F3311",2020-05-18 16:00:00,13.89,10.0526994675298,10.4169017962301
"F3311",2020-05-18 16:30:00,13.33,10.0499727463763,10.4141750750766
"F3311",2020-05-18 17:00:00,12.22,10.0514238025474,10.4156261312477
"F3311",2020-05-18 17:30:00,12.22,10.0514238025474,10.4156261312477
"F3311",2020-05-18 18:00:00,12.78,10.0506916463064,10.4148939750068
"F3311",2020-05-18 18:30:00,13.89,10.0492477281489,10.4134500568492
"F3311",2020-05-18 19:00:00,15,10.0478160465858,10.4120183752862
"F3311",2020-05-18 19:30:00,15.56,10.0470981663719,10.4113004950722
"F3311",2020-05-18 20:00:00,16.11,10.0498493607145,10.4140516894148
"F3311",2020-05-18 20:30:00,15.56,10.0471002058043,10.4113025345046
"F3311",2020-05-18 21:00:00,15,10.0512728845478,10.4154752132482
"F3311",2020-05-18 21:30:00,14.44,10.0485400450971,10.4127423737974
"F3311",2020-05-18 22:00:00,14.44,10.0450893254323,10.4092916541327
"F3311",2020-05-18 22:30:00,14.44,10.0485410648133,10.4127433935136
"F3311",2020-05-18 23:00:00,14.44,10.0485410648133,10.4127433935136
"F3311",2020-05-18 23:30:00,13.33,10.0534336632031,10.4176359919035
"F3311",2020-05-19 00:00:00,11.11,10.0563459727074,10.4205483014077
"F3311",2020-05-19 00:30:00,9.44,10.0585669146193,10.4227692433196
"F3311",2020-05-19 01:00:00,8.33,10.0600587594389,10.4242610881392
"F3311",2020-05-19 01:30:00,8.33,10.0600587594389,10.4242610881392
"F3311",2020-05-19 02:00:00,8.33,10.0600587594389,10.4242610881392
"F3311",2020-05-19 02:30:00,7.78,10.0573452945961,10.4215476232964
"F3311",2020-05-19 03:00:00,7.22,10.061562840853,10.4257651695533
"F3311",2020-05-19 03:30:00,7.22,10.058106002891,10.4223083315913
"F3311",2020-05-19 04:00:00,7.22,10.0546512043614,10.4188535330617
"F3311",2020-05-19 04:30:00,6.67,10.0553996760618,10.4196020047621
"F3311",2020-05-19 05:00:00,6.11,10.0561654829377,10.420367811638
"F3311",2020-05-19 05:30:00,5.56,10.0569210926515,10.4211234213518
"F3311",2020-05-19 06:00:00,6.11,10.0527096646919,10.4169119933922
"F3311",2020-05-19 06:30:00,6.11,10.0561654829377,10.420367811638
"F3311",2020-05-19 07:00:00,6.11,10.0561654829377,10.420367811638
"F3311",2020-05-19 07:30:00,6.67,10.0588544745913,10.4230568032916
"F3311",2020-05-19 08:00:00,8.33,10.0600567200064,10.4242590487067
"F3311",2020-05-19 08:30:00,10,10.0543616049569,10.4185639336573
"F3311",2020-05-19 09:00:00,11.11,10.056343933275,10.4205462619753
"F3311",2020-05-19 09:30:00,12.22,10.0548816602256,10.4190839889259
"F3311",2020-05-19 10:00:00,12.22,10.0583333996065,10.4225357283068
"F3311",2020-05-19 10:30:00,13.89,10.0561542660594,10.4203565947597
"F3311",2020-05-19 11:00:00,15,10.0547195253477,10.418921854048
"F3311",2020-05-19 11:30:00,15.56,10.0574513450823,10.4216536737826
"F3311",2020-05-19 12:00:00,16.11,10.0567477408953,10.4209500695956
"F3311",2020-05-19 12:30:00,16.11,10.0567487606115,10.4209510893118
"F3311",2020-05-19 13:00:00,16.11,10.0567477408953,10.4209500695956
"F3311",2020-05-19 13:30:00,16.67,10.0525822001653,10.4167845288656
"F3311",2020-05-19 14:00:00,16.11,10.0532970212306,10.4174993499309
"F3311",2020-05-19 14:30:00,15.56,10.0505499057528,10.4147522344532
"F3311",2020-05-19 15:00:00,15.56,10.0505488860366,10.4147512147369
"F3311",2020-05-19 15:30:00,15.56,10.0470961269395,10.4112984556398
"F3311",2020-05-19 16:00:00,15.56,10.0436443875585,10.4078467162589
"F3311",2020-05-19 16:30:00,16.11,10.0429407833716,10.4071431120719
"F3311",2020-05-19 17:00:00,16.11,10.0429407833716,10.4071431120719
"F3311",2020-05-19 17:30:00,16.67,10.0422269820225,10.4064293107228
"F3311",2020-05-19 18:00:00,16.67,10.0422280017387,10.406430330439
"F3311",2020-05-19 18:30:00,17.22,10.0415315355653,10.4057338642656
"F3311",2020-05-19 19:00:00,16.67,10.0387762623578,10.4029785910581
"F3311",2020-05-19 19:30:00,16.67,10.0387752426416,10.4029775713419
"F3311",2020-05-19 20:00:00,16.67,10.0387752426416,10.4029775713419
"F3311",2020-05-19 20:30:00,16.11,10.0394880242745,10.4036903529748
"F3311",2020-05-19 21:00:00,14.44,10.0416304480379,10.4058327767382
"F3311",2020-05-19 21:30:00,13.33,10.0430692676144,10.4072715963147
"F3311",2020-05-19 22:00:00,12.22,10.0479730828826,10.412175411583
"F3311",2020-05-19 22:30:00,11.11,10.049435355932,10.4136376846324
"F3311",2020-05-19 23:00:00,10.56,10.0467086347785,10.4109109634789
"F3311",2020-05-19 23:30:00,10.56,10.0467076150623,10.4109099437627
"F3311",2020-05-20 00:00:00,9.44,10.0447446613524,10.4089469900527
"F3311",2020-05-20 00:30:00,8.89,10.0454819161743,10.4096842448747
"F3311",2020-05-20 01:00:00,9.44,10.0481984401657,10.412400768866
"F3311",2020-05-20 01:30:00,8.89,10.0489356949877,10.413138023688
"F3311",2020-05-20 02:00:00,7.78,10.0504326383883,10.4146349670887
"F3311",2020-05-20 02:30:00,7.22,10.0511913072508,10.4153936359511
"F3311",2020-05-20 03:00:00,7.22,10.0546471254966,10.4188494541969
"F3311",2020-05-20 03:30:00,7.22,10.0546461057804,10.4188484344807
"F3311",2020-05-20 04:00:00,7.78,10.0538864172017,10.418088745902
"F3311",2020-05-20 04:30:00,8.89,10.0558422328982,10.4200445615985
"F3311",2020-05-20 05:00:00,8.33,10.0600536608578,10.4242559895581
"F3311",2020-05-20 05:30:00,7.22,10.0650135605177,10.429215889218
"F3311",2020-05-20 06:00:00,6.67,10.0657630519343,10.4299653806346
"F3311",2020-05-20 06:30:00,6.11,10.0699856967722,10.4341880254725
"F3311",2020-05-20 07:00:00,7.22,10.0719241772931,10.4361265059934
"F3311",2020-05-20 07:30:00,9.44,10.0723779510078,10.4365802797082
"F3311",2020-05-20 08:00:00,10.56,10.074336825853,10.4385391545533
"F3311",2020-05-20 08:30:00,13.33,10.0672324629972,10.4314347916975
"F3311",2020-05-20 09:00:00,15,10.0650686251932,10.4292709538935
"F3311",2020-05-20 09:30:00,16.11,10.0636430619275,10.4278453906278
"F3311",2020-05-20 10:00:00,17.22,10.0622297352563,10.4264320639566
"F3311",2020-05-20 10:30:00,18.33,10.0642773254119,10.4284796541123
"F3311",2020-05-20 11:00:00,18.89,10.0601219818441,10.4243243105444
"F3311",2020-05-20 11:30:00,20,10.0587341480782,10.4229364767785
"F3311",2020-05-20 12:00:00,20.56,10.0545879819562,10.4187903106565
"F3311",2020-05-20 12:30:00,21.11,10.0573575311907,10.421559859891
"F3311",2020-05-20 13:00:00,21.67,10.0497647242688,10.4139670529692
"F3311",2020-05-20 13:30:00,21.67,10.0463160440365,10.4105183727369
"F3311",2020-05-20 14:00:00,20.56,10.0476896017754,10.4118919304757
"F3311",2020-05-20 14:30:00,19.44,10.0456338538901,10.4098361825904
"F3311",2020-05-20 15:00:00,19.44,10.0421810947929,10.4063834234932
"F3311",2020-05-20 15:30:00,20.56,10.0373394822137,10.401541810914
"F3311",2020-05-20 16:00:00,20,10.0345842090062,10.3987865377066
"F3311",2020-05-20 16:30:00,20.56,10.0304400823167,10.394642411017
"F3311",2020-05-20 17:00:00,20.56,10.0269914020844,10.3911937307847
"F3311",2020-05-20 17:30:00,20.56,10.0235406824197,10.38774301112
"F3311",2020-05-20 18:00:00,20,10.0242351091607,10.388437437861
"F3311",2020-05-20 18:30:00,20,10.020784389496,10.3849867181963
"F3311",2020-05-20 19:00:00,20,10.0173357092637,10.381538037964
"F3311",2020-05-20 19:30:00,19.44,10.018031155721,10.3822334844213
"F3311",2020-05-20 20:00:00,18.33,10.0194169500544,10.3836192787547
"F3311",2020-05-20 20:30:00,17.22,10.0208160006986,10.3850183293989
"F3311",2020-05-20 21:00:00,15.56,10.0194750738785,10.3836774025789
"F3311",2020-05-20 21:30:00,14.44,10.0243635934036,10.3885659221039
"F3311",2020-05-20 22:00:00,13.89,10.0216215765069,10.3858239052072
"F3311",2020-05-20 22:30:00,13.33,10.0257993538314,10.3900016825318
"F3311",2020-05-20 23:00:00,12.78,10.0299689734263,10.3941713021266
"F3311",2020-05-20 23:30:00,12.22,10.030700109951,10.3949024386513
"F3311",2020-05-21 00:00:00,11.11,10.0287055450384,10.3929078737387
"F3311",2020-05-21 00:30:00,11.67,10.0279682902164,10.3921706189168
"F3311",2020-05-21 01:00:00,11.67,10.0279672705002,10.3921695992005
"F3311",2020-05-21 01:30:00,13.33,10.025797314399,10.3899996430993
"F3311",2020-05-21 02:00:00,15,10.0201888752276,10.3843912039279
"F3311",2020-05-21 02:30:00,15,10.0201888752276,10.3843912039279
"F3311",2020-05-21 03:00:00,13.89,10.0216195370744,10.3858218657748
"F3311",2020-05-21 03:30:00,12.22,10.0237925523243,10.3879948810246
"F3311",2020-05-21 04:00:00,11.11,10.028703505606,10.3929058343063
"F3311",2020-05-21 04:30:00,10,10.0301749561013,10.3943772848016
"F3311",2020-05-21 05:00:00,9.44,10.0343761868988,10.3985785155991
"F3311",2020-05-21 05:30:00,8.89,10.0351124220046,10.3993147507049
"F3311",2020-05-21 06:00:00,8.89,10.0351124220046,10.3993147507049
"F3311",2020-05-21 06:30:00,8.89,10.0385672205341,10.4027695492344
"F3311",2020-05-21 07:00:00,8.89,10.0385672205341,10.4027695492344
"F3311",2020-05-21 07:30:00,9.44,10.0447385430551,10.4089408717554
"F3311",2020-05-21 08:00:00,13.33,10.0396073310714,10.4038096597717
"F3311",2020-05-21 08:30:00,15.56,10.0367307116346,10.4009330403349
"F3311",2020-05-21 09:00:00,17.22,10.0311671399765,10.3953694686769
"F3311",2020-05-21 09:30:00,18.89,10.0256147851969,10.3898171138972
"F3311",2020-05-21 10:00:00,20.56,10.0269883429358,10.3911906716361
"F3311",2020-05-21 10:30:00,21.11,10.0228605317056,10.3870628604059
"F3311",2020-05-21 11:00:00,22.22,10.0214992105613,10.3857015392616
"F3311",2020-05-21 11:30:00,23.33,10.0201501260115,10.3843524547119
"F3311",2020-05-21 12:00:00,24.44,10.0119108190107,10.376113147711
"F3311",2020-05-21 12:30:00,25,10.0112408654587,10.3754431941591
"F3311",2020-05-21 13:00:00,25,10.0077972838075,10.3719996125078
"F3311",2020-05-21 13:30:00,25.56,10.0036796697395,10.3678819984398
"F3311",2020-05-21 14:00:00,25.56,10.0002320092234,10.3644343379238
"F3311",2020-05-21 14:30:00,25,10.0008968641943,10.3650991928946
"F3311",2020-05-21 15:00:00,24.44,9.99812425581121,10.3623265845115
"F3311",2020-05-21 15:30:00,24.44,9.99812425581121,10.3623265845115
"F3311",2020-05-21 16:00:00,23.89,9.99533431225251,10.3595366409528
"F3311",2020-05-21 16:30:00,23.33,9.99256374330184,10.3567660720022
"F3311",2020-05-21 17:00:00,23.89,9.98843899122035,10.3526413199207
"F3311",2020-05-21 17:30:00,23.89,9.98499031098806,10.3491926396884
"F3311",2020-05-21 18:00:00,22.78,9.98288357729204,10.3470859059924
"F3311",2020-05-21 18:30:00,22.78,9.98288357729204,10.3470859059924
"F3311",2020-05-21 19:00:00,22.22,9.98011504777381,10.3443173764741
"F3311",2020-05-21 19:30:00,20.56,9.97869560280534,10.3428979315057
"F3311",2020-05-21 20:00:00,18.89,9.98076154785284,10.3449638765532
"F3311",2020-05-21 20:30:00,17.22,9.98630370547037,10.3505060341707
"F3311",2020-05-21 21:00:00,15,9.98912118136683,10.3533235100671
"F3311",2020-05-21 21:30:00,13.89,9.99054572491636,10.3547480536167
"F3311",2020-05-21 22:00:00,13.33,9.99126972342758,10.3554720521279
"F3311",2020-05-21 22:30:00,13.33,9.99472146280851,10.3589237915088
"F3311",2020-05-21 23:00:00,12.78,9.99888904297095,10.3630913716713
"F3311",2020-05-21 23:30:00,12.22,9.99961915977944,10.3638214884798
"F3311",2020-05-22 00:00:00,11.67,10.0003380597096,10.3645403884099
"F3311",2020-05-22 00:30:00,11.67,10.0003380597096,10.3645403884099
"F3311",2020-05-22 01:00:00,11.11,10.0010732750991,10.3652756037995
"F3311",2020-05-22 01:30:00,10.56,10.0017982933266,10.3660006220269
"F3311",2020-05-22 02:00:00,12.22,9.99961712034701,10.3638194490473
"F3311",2020-05-22 02:30:00,13.89,9.99744818396201,10.3616505126623
"F3311",2020-05-22 03:00:00,14.44,9.99673846147778,10.3609407901781
"F3311",2020-05-22 03:30:00,13.33,9.99471840365987,10.3589207323602
"F3311",2020-05-22 04:00:00,12.78,9.99543118529274,10.3596335139931
"F3311",2020-05-22 04:30:00,13.33,9.99126462484651,10.3554669535468
"F3311",2020-05-22 05:00:00,13.33,9.99126462484651,10.3554669535468
"F3311",2020-05-22 05:30:00,13.33,9.98781084603316,10.3520131747335
"F3311",2020-05-22 06:00:00,14.44,9.98983090385106,10.3540332325514
"F3311",2020-05-22 06:30:00,14.44,9.99328264323199,10.3574849719323
"F3311",2020-05-22 07:00:00,13.33,9.99471636422744,10.3589186929278
"F3311",2020-05-22 07:30:00,13.89,9.99744308538094,10.3616454140813
"F3311",2020-05-22 08:00:00,16.11,9.99114633776581,10.3553486664661
"F3311",2020-05-22 08:30:00,19.44,9.98696652100881,10.3511688497091
"F3311",2020-05-22 09:00:00,20.56,9.98903348577251,10.3532358144728
"F3311",2020-05-22 09:30:00,21.67,9.98422246467969,10.34842479338
